candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,recovery_energy_required,sigma_min,zonotope_G,zonotope_center,zonotope_volume
,1,,,,-0.191194812524902,-0.19119481378220243,2.6476005153690925,0.8047365460599907,1.3845878739884792,1794,8,74,"[-0.07999962665135021, -0.007587991177680088, -2.8784465140763513e-07]",RECOVERY_TAKEOVER,0,"[-0.07999962568283081, -0.007587991189211607, -2.8784464234377083e-07]",0.1843150641063357,RETURN,3.2313932077420415,,,,
,1,,,,-0.20411644119273697,-0.2041164429390299,2.620400899433655,0.8081444280444219,1.386271732354872,1795,8,75,"[-0.07999969433654618, -0.006250118818066978, -2.537893737764943e-07]",RECOVERY_TAKEOVER,0,"[-0.07999969273805618, -0.006250118836760521, -2.5378938062203815e-07]",0.1843150641063357,RETURN,3.2175861987497183,,,,
,1,,,,-0.22174884514442822,-0.22174884179292056,2.590001169372399,0.8132939134562079,1.3879539592349524,1796,8,76,"[-0.07999975665012908, -0.005010088519230636, -2.184368933517025e-07]",RECOVERY_TAKEOVER,0,"[-0.07999975979328156, -0.005010088440030813, -2.1843689523848298e-07]",0.1843150641063357,RETURN,3.203766357476977,,,,
,1,,,,-0.2441423881981421,-0.24414238740129315,2.556401293649192,0.8204618927252549,1.3896346671340374,1797,8,77,"[-0.07999981249617523, -0.003892062557322598, -1.8353858217289105e-07]",RECOVERY_TAKEOVER,0,"[-0.07999981194734573, -0.0038920624647289515, -1.8353858877162565e-07]",0.1843150641063357,RETURN,3.1899332992739127,,,,
,1,,,,-0.27112186474444516,-0.2711218627346796,2.519601286156675,0.8299443323517575,1.391313992077463,1798,8,78,"[-0.07999986132240265, -0.0029090408432176835, -1.503722886215803e-07]",RECOVERY_TAKEOVER,0,"[-0.07999986410140991, -0.002909040777012706, -1.5037228706660244e-07]",0.1843150641063357,RETURN,3.17608663608047,,,,
,1,,,,-0.3023092919915594,-0.30230929319328503,2.479601180987988,0.842048057938445,1.3929920827239064,1799,8,79,"[-0.0799999030009147, -0.002065243141051368, -1.1981433973010844e-07]",RECOVERY_TAKEOVER,0,"[-0.0799999013543129, -0.002065243199467659, -1.198143451119904e-07]",0.1843150641063357,RETURN,3.1622259923485494,,,,
,1,,,,-0.34247239774113336,-0.3424723977684904,2.4368010164504943,0.8569350055957229,1.3946690916077364,1800,8,80,"[-0.05999993772297703, -0.0013582231158061917, -9.240888417777572e-08]",RECOVERY_TAKEOVER,0,"[-0.05999993905425072, -0.0013582231476902962, -9.240888232397992e-08]",0.1843150641063357,RETURN,3.1483501419650124,,,,
,1,,,,-0.9307997860032948,-0.9307997860028376,2.392800826176317,0.874195706710239,1.3963279687327543,1801,8,81,"[3.4091615896958424e-08, -0.0007806993724926204, -6.843249162249496e-08]",RECOVERY_TAKEOVER,0,"[3.409161664080784e-08, -0.0007806993671692908, -6.843249167332033e-08]",0.1843150641063357,RETURN,3.134478812747435,,,,
,1,,,,-0.9126965741388876,-0.9126965741385022,2.3488006362712324,0.8933118063221873,1.3979296563942754,1802,8,82,"[1.1870749672127093e-08, -0.0003221038275407705, -4.7952661511628593e-08]",RECOVERY_TAKEOVER,0,"[1.1870749716536011e-08, -0.00032210382050834596, -4.795266050905411e-08]",0.1843150641063357,RETURN,3.1206560026074737,,,,
,1,,,,0.8933980655328702,0.8933980655311663,2.3048004645144555,0.9141527728653626,1.3995306858950918,1803,8,83,"[-5.047520901246827e-09, 3.014102882519221e-05, -3.0879480690457705e-08]",RECOVERY_TAKEOVER,0,"[-5.047521067780281e-09, 3.0141029128571972e-05, -3.087948030611187e-08]",0.1843150641063357,RETURN,3.106833694987714,,,,
,1,,,,0.5637464737423417,0.5637464741960704,2.26086432054741,0.936559615957504,1.4011312357413677,1804,8,84,"[0.0031999826348576956, 0.0002895965813831012, -1.7010147682911336e-08]",RECOVERY_TAKEOVER,0,"[0.00319998268969357, 0.0002895965881180018, -1.701014795685296e-08]",0.1843150641063357,RETURN,3.093011802697356,,,,
,1,,,,0.5309097426147013,0.5309097424789703,2.217917007519493,0.9598937000057246,1.4027350585499323,1805,8,85,"[0.04623997421442569, 0.0004700098270205871, -6.066435405509366e-09]",RECOVERY_TAKEOVER,0,"[0.04623997583985329, 0.0004700098361354321, -6.066435354057376e-09]",0.1843150641063357,RETURN,3.0791866331428825,,,,
,1,,,,0.5606815780949176,0.5606815781940182,2.1774193242357622,0.9831032786095559,1.4043798084214063,1806,8,86,"[0.0762399690147287, 0.0005847152357114371, 2.274569135965395e-09]",RECOVERY_TAKEOVER,0,"[0.07623996585607529, 0.0005847152206115425, 2.2745691996561845e-09]",0.1843150641063357,RETURN,3.0653191064055716,,,,
,1,,,,0.5889688295249529,0.5889688295338507,2.140046466989871,1.0054885981772543,1.406050843345732,1807,8,87,"[0.07999996640636434, 0.0006462086287142006, 8.355929742237918e-09]",RECOVERY_TAKEOVER,0,"[0.07999996840953827, 0.0006462086457759142, 8.355930170012016e-09]",0.1843150641063357,RETURN,3.0514309620923608,,,,
,1,,,,0.613219821115349,0.6132198206900537,2.105873630799385,1.0267139365481899,1.4077249666489169,1808,8,88,"[0.07999996581991874, 0.0006658653943877829, 1.2521899449092378e-08]",RECOVERY_TAKEOVER,0,"[0.07999996840953827, 0.0006658653728663921, 1.2521899073192344e-08]",0.1843150641063357,RETURN,3.0375545068001526,,,,
,1,,,,0.6337097163723021,0.633709716440961,2.074900810394475,1.0465363007877113,1.4093989729742948,1809,8,89,"[0.07999996675315278, 0.0006537767852106101, 1.5103841204153833e-08]",RECOVERY_TAKEOVER,0,"[0.07999996840953827, 0.0006537768058478832, 1.5103841732866385e-08]",0.1843150641063357,RETURN,3.0236942976967325,,,,
,1,,,,0.6509694209396965,0.6509694210085674,2.047128000925186,1.06475550893985,1.4110728390338392,1810,8,90,"[0.07999996877361988, 0.0006186801430111961, 1.6410324345095493e-08]",RECOVERY_TAKEOVER,0,"[0.07999996840953827, 0.0006186801474541426, 1.641032376653584e-08]",0.1843150641063357,RETURN,3.009850362043696,,,,
,1,,,,0.6654413358503662,0.6654413360928602,2.0225551983500933,1.0812072843870828,1.4127465497455423,1811,8,91,"[0.07999997151782119, 0.0005679614220631143, 1.672070882553117e-08]",RECOVERY_TAKEOVER,0,"[0.07999996840953827, 0.000567961425986141, 1.6720708373441084e-08]",0.1843150641063357,RETURN,2.996022712534565,,,,
,1,,,,0.6774894276596675,0.6774894273333741,2.001182399575333,1.0957575744652568,1.414420096913783,1812,8,92,"[0.07999997468781664, 0.0005077111116789692, 1.6281564804364284e-08]",RECOVERY_TAKEOVER,0,"[0.07999997586011887, 0.0005077110836282372, 1.6281564541031912e-08]",0.1843150641063357,RETURN,2.9822113503617085,,,,
,1,,,,0.6874094284748113,0.6874094285058592,1.983009602424444,1.1082979479410457,1.4160934779660805,1813,8,93,"[0.07999997804610076, 0.00044281743752758103, 1.5305335757416075e-08]",RECOVERY_TAKEOVER,0,"[0.07999997586011887, 0.00044281742884777486, 1.5305335665516395e-08]",0.1843150641063357,RETURN,2.968416267959029,,,,
,1,,,,0.6954382797475133,0.6954382797470673,1.9680368055099167,1.1187419211112835,1.417766694782078,1814,8,94,"[0.07999998140938692, 0.00037708342115444667, 1.3970712848364183e-08]",RECOVERY_TAKEOVER,0,"[0.07999998331069946, 0.00037708343006670475, 1.3970712586797163e-08]",0.1843150641063357,RETURN,2.954637451394212,,,,
,1,,,,0.70176241244159,0.7017624126127527,1.9562640080619096,1.1270220748501492,1.4194397526377944,1815,8,95,"[0.07999998464184342, 0.0003133569121921099, 1.2424263388800552e-08]",RECOVERY_TAKEOVER,0,"[0.07999998331069946, 0.00031335692619904876, 1.2424263395871549e-08]",0.1843150641063357,RETURN,2.9408748824051916,,,,
,1,,,,0.7065247264739618,0.706524726466855,1.9476912097529295,1.1330878450531614,1.42111265927775,1816,8,96,"[0.07999998764818718, 0.0002536650190723235, 1.0782920276024932e-08]",RECOVERY_TAKEOVER,0,"[0.07999999076128006, 0.00025366502813994884, 1.0782920334406754e-08]",0.1843150641063357,RETURN,2.9271285400911737,,,,
,1,,,,0.7098302735396876,0.7098302734678745,1.942318410542125,1.136903891337759,1.422785424119302,1817,8,97,"[0.07999999036695407, 0.0001993464174007482, 9.137009622393406e-09]",RECOVERY_TAKEOVER,0,"[0.07999999076128006, 0.00019934641022700816, 9.137009371329441e-09]",0.1843150641063357,RETURN,2.913398402279721,,,,
,1,,,,0.7117507119287736,0.7117507119263361,1.940145610550656,1.1384489710169106,1.4244580575871768,1818,8,98,"[0.07999999276416338, 0.00015117679546778454, 7.55355530437328e-09]",RECOVERY_TAKEOVER,0,"[0.07999999076128006, 0.00015117679140530527, 7.553555114725441e-09]",0.1843150641063357,RETURN,2.899684446598808,,,,
,1,,,,0.712570264886308,0.7125702648994021,1.9408500899715178,1.1379447177645812,1.4261305705715404,1819,8,99,"[0.0638639948275355, 0.00010948420341866644, 6.079656883473231e-09]",RECOVERY_TAKEOVER,0,"[0.06386399269104004, 0.000109484200947918, 6.079656778013032e-09]",0.1843150641063357,RETURN,2.8859866512870904,,,,
,1,,,,0.7122147138062189,0.7122147138593026,1.943737401009402,1.1358876607669428,1.4277891593849126,1820,8,100,"[0.04527759656132607, 7.425231716559477e-05, 4.745785795893102e-09]",RECOVERY_TAKEOVER,0,"[0.04527759552001953, 7.425231888191774e-05, 4.745785986415285e-09]",0.1843150641063357,RETURN,2.87232110791541,,,,
,1,,,,0.7108793835228288,0.710879383531762,1.9481245150449866,1.13277034961152,1.4294310914344464,1821,8,101,"[0.029712557981878482, 4.521062865169853e-05, 3.5688896909334627e-09]",RECOVERY_TAKEOVER,0,"[0.029712557792663574, 4.5210628741187975e-05, 3.5688896282692895e-09]",0.1843150641063357,RETURN,2.8586671831703563,,,,
,1,,,,0.7087983164436537,0.7087983163845232,1.9534459987792974,1.1290010951113127,1.4310585368643678,1822,8,102,"[0.017005927113811832, 2.1911354005368856e-05, 2.555231071886672e-09]",RECOVERY_TAKEOVER,0,"[0.017005927860736847, 2.191135354223661e-05, 2.55523113779077e-09]",0.1843150641063357,RETURN,2.845019841904206,,,,
,1,,,,0.7059269544744815,0.7059269544749714,1.959246056775205,1.1249075502877866,1.432673789913872,1823,8,103,"[0.006922783186889883, 3.7934366068490184e-06, 1.7029143975610766e-09]",RECOVERY_TAKEOVER,0,"[0.006922783330082893, 3.7934366901026806e-06, 1.7029143650759693e-09]",0.1843150641063357,RETURN,2.8313793351007166,,,,
,1,,,,-0.7114146026275765,-0.7114146023293286,1.9651682574285447,1.1207436173220444,1.4342791303472278,1824,8,104,"[-0.0008156546465075264, -9.765559732339302e-06, 1.0040835152960036e-09]",RECOVERY_TAKEOVER,0,"[-0.0008156546391546726, -9.765559298102744e-06, 1.0040834830249423e-09]",0.1843150641063357,RETURN,2.8177455766222663,,,,
,1,,,,-0.7024030320801135,-0.702403032080211,1.970943955636261,1.1166981864563554,1.435878367494353,1825,8,105,"[-0.006509472457361443, -1.94085946340232e-05, 4.467852542693054e-10]",RECOVERY_TAKEOVER,0,"[-0.006509472616016865, -1.9408595107961446e-05, 4.4678524768748673e-10]",0.1843150641063357,RETURN,2.8041165833739345,,,,
,1,,,,-0.699404848911629,-0.699404848909429,1.9763802141121434,1.11290460795521,1.4374832200496344,1826,8,106,"[-0.010462518739099005, -2.576809667588925e-05, 1.651316224696747e-11]",RECOVERY_TAKEOVER,0,"[-0.010462518781423569, -2.5768096747924574e-05, 1.6513162365283662e-11]",0.1843150641063357,RETURN,2.7904820980930665,,,,
,1,,,,-0.6967659898729074,-0.6967659899059023,1.9813478368481752,1.1094501261123064,1.439091921429919,1827,8,107,"[-0.012969272238020893, -2.944340431988631e-05, -3.0254866537263753e-10]",RECOVERY_TAKEOVER,0,"[-0.012969272211194038, -2.9443404855555855e-05, -3.025486527974408e-10]",0.1843150641063357,RETURN,2.7768450026719624,,,,
,1,,,,-0.6931018840377163,-0.6931018840467646,1.9844560742354262,1.1072927399217343,1.4407030336908324,1828,8,108,"[-0.07999999840321374, -3.0985395803642664e-05, -5.265525350797673e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.0985396733740345e-05, -5.265525238051794e-10]",0.1843150641063357,RETURN,2.7632075352896663,,,,
,1,,,,-0.6916443333838088,-0.691644333395575,1.9843643117341543,1.107350880314337,1.4423749081259811,1829,8,109,"[-0.07999999842457446, -3.088705366944898e-05, -6.712532522177038e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.088705489062704e-05, -6.712532751862454e-10]",0.1843150641063357,RETURN,2.749505673678509,,,,
,1,,,,-0.6916790730537086,-0.6916790730488177,1.9810725493280679,1.1096249726166916,1.4440467465259812,1830,8,110,"[-0.07999999850339808, -2.9578798343385527e-05, -7.514817091985643e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.9578797693829983e-05, -7.514817101927918e-10]",0.1843150641063357,RETURN,2.735819854299368,,,,
,1,,,,-0.6932087000109427,-0.6932087000091955,1.97458078700169,1.1141297618054653,1.4457185498916805,1831,8,111,"[-0.07999999862159217, -2.7427537468334917e-05, -7.80791404148246e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.7427537133917212e-05, -7.807914315094422e-10]",0.1843150641063357,RETURN,2.722133158507909,,,,
,1,,,,-0.6962084574996248,-0.6962084575042861,1.9648890247411075,1.1208938834293758,1.4473903194616242,1832,8,112,"[-0.07999999876419213, -2.4738502922094804e-05, -7.712488983632886e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.473850327078253e-05, -7.712488980793353e-10]",0.1843150641063357,RETURN,2.708430502428518,,,,
,1,,,,-0.7006270167518636,-0.7006270167500411,1.9519972625342306,1.1299590238530883,1.4490620566476213,1833,8,113,"[-0.07999999891914807, -2.1759077240998807e-05, -7.333375686526243e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.175907684431877e-05, -7.333375573459477e-10]",0.1843150641063357,RETURN,2.6947118842191307,,,,
,1,,,,-0.7063880531055954,-0.7063880531046053,1.9359055003707666,1.1413787045728316,1.450733762988723,1834,8,114,"[-0.0799999990770495, -1.8683939147386175e-05, -6.759497043569009e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.8683938833419234e-05, -6.759496851138636e-10]",0.1843150641063357,RETURN,2.6809773018028547,,,,
,1,,,,-0.7133925751469034,-0.7133925751411291,1.9166137382420516,1.1552167413938694,1.4524054401059332,1835,8,115,"[-0.0799999992308149, -1.5660979392212806e-05, -6.064446550263089e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.566097853356041e-05, -6.064446722575667e-10]",0.1843150641063357,RETURN,2.667226752962747,,,,
,1,,,,-0.7215219413278152,-0.7215219413291942,1.894121976140831,1.1715454434590662,1.4540770896623747,1836,8,116,"[-0.0799999993753687, -1.2797549997638305e-05, -5.307532023049046e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.279754997085547e-05, -5.307532191523023e-10]",0.1843150641063357,RETURN,2.6534602354205954,,,,
,1,,,,-0.7306414686379807,-0.7306414686383653,1.8684302140610405,1.1904436285482891,1.4557487133292688,1837,8,117,"[-0.07999999950732337, -1.0166710245772714e-05, -4.535112164407201e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.016671012621373e-05, -4.5351122857084647e-10]",0.1843150641063357,RETURN,2.6396777469005204,,,,
,1,,,,-0.7406045042703108,-0.7406045042737487,1.8395384519976126,1.211994538733604,1.4574203127577667,1838,8,118,"[-0.07999999962467731, -7.813220419561556e-06, -3.7821162216887864e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -7.813220690877642e-06, -3.7821162868212355e-10]",0.1843150641063357,RETURN,2.625879285178622,,,,
,1,,,,-0.7512567979633408,-0.7512567979645737,1.8074466899463177,1.2362837434790872,1.4590918895563858,1839,8,119,"[-0.07999999972653203, -5.759109131358619e-06, -3.07361664759799e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -5.7591091717767995e-06, -3.0736166389822017e-10]",0.1843150641063357,RETURN,2.6120648481201574,,,,
,1,,,,-0.7624409854015757,-0.7624409854028488,1.7721549279036408,1.2633971150258663,1.460763445273455,1840,8,120,"[-0.0799999998128433, -4.008702412758935e-06, -2.4263821902653605e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.008702489954885e-06, -2.426382150755302e-10]",0.1843150641063357,RETURN,2.5982344334793086,,,,
,1,,,,-0.774000977472876,-0.7740009774726605,1.7336631658666835,1.293418953300914,1.462434981385147,1841,8,121,"[-0.0799999998841996, -2.5530533445084048e-06, -1.8503724837060062e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.5530532639095327e-06, -1.85037249411657e-10]",0.1843150641063357,RETURN,2.584388037292135,,,,
,1,,,,-0.7857860508540353,-0.7857860508545216,1.691971403833085,1.3264303251265164,1.4641064992862116,1842,8,122,"[-0.07999999994163572, -1.3737509002596483e-06, -1.3501094722740507e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.373750933453266e-06, -1.3501094686674264e-10]",0.1843150641063357,RETURN,2.570525658513932,,,,
,1,,,,-0.7976662870194597,-0.7976662870185205,1.648325522831334,1.3614993491572096,1.4657780002852037,1843,8,123,"[-0.017705948467516934, -4.461170555429052e-07, -9.259113057813039e-11]",RECOVERY_TAKEOVER,0,"[-0.017705949023365974, -4.461170419745031e-07, -9.259112920823043e-11]",0.1843150641063357,RETURN,2.556647296127228,,,,
,1,,,,0.5875213621150327,0.5875213621166182,1.6043255228599607,1.39734203568701,1.4673932780502619,1844,8,124,"[-2.019285849641504e-11, 2.5817667177978853e-07, -5.749694818968949e-11]",RECOVERY_TAKEOVER,0,"[-2.0192857802525666e-11, 2.5817666937655304e-07, -5.749694817480666e-11]",0.1843150641063357,RETURN,2.542815243199073,,,,
,1,,,,0.5724659006274905,0.5724659006268077,1.5603255228874835,1.4336390824640737,1.4689911493342338,1845,8,125,"[-4.433857170305087e-11, 7.690269630506369e-07, -2.9227315856030546e-11]",RECOVERY_TAKEOVER,0,"[-4.43385710091615e-11, 7.690269399063254e-07, -2.9227315012647637e-11]",0.1843150641063357,RETURN,2.52899736897368,,,,
,1,,,,0.5579736832693413,0.557973683270411,1.5163255229131174,1.4703568316941256,1.4705890081368818,1846,8,126,"[-6.043274769496063e-11, 1.116295100100374e-06, -7.138568122121767e-12]",RECOVERY_TAKEOVER,0,"[-6.043274908273943e-11, 1.1162951523147058e-06, -7.138567948566932e-12]",0.1843150641063357,RETURN,2.5151795072812306,,,,
,1,,,,0.5440399663851451,0.5440399663860697,1.47232552293634,1.5074645362382941,1.4721868550950514,1847,8,127,"[-6.992533219118967e-11, 1.3286217175845747e-06, 9.492526327422044e-12]",RECOVERY_TAKEOVER,0,"[-6.992532941563212e-11, 1.3286216926644556e-06, 9.492526556464931e-12]",0.1843150641063357,RETURN,2.5013616575870494,,,,
,1,,,,0.8475865078528302,0.847586507853768,1.429039012496492,1.5443237556958775,1.473784690824918,1848,8,128,"[0.03567447690780111, 1.4325985457932008e-06, 2.1419840874849493e-11]",RECOVERY_TAKEOVER,0,"[0.03567447513341904, 1.4325985375762684e-06, 2.141984159487187e-11]",0.1843150641063357,RETURN,2.487543819344417,,,,
,1,,,,0.8553762296606475,0.8553762296609646,1.3878454342711994,1.5797036347829123,1.475416917731652,1849,8,129,"[0.06897213381305276, 1.4522374568324627e-06, 2.9389335168885956e-11]",RECOVERY_TAKEOVER,0,"[0.0689721331000328, 1.4522374840453267e-06, 2.938933471585692e-11]",0.1843150641063357,RETURN,2.4736903175223257,,,,
,1,,,,0.8622938013916142,0.8622938013918491,1.3496312987208452,1.6127713730390139,1.4770789477536197,1850,8,130,"[0.07999999992853776, 1.4086807527124526e-06, 3.4111072903850327e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.4086807595958817e-06, 3.4111071606224286e-11]",0.1843150641063357,RETURN,2.4598106632799666,,,,
,1,,,,0.8683077623427664,0.8683077623428486,1.3146171631678076,1.6432660443412823,1.4787503532996955,1851,8,131,"[0.07999999993350719, 1.320101561477183e-06, 3.624085097745844e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.3201015462982468e-06, 3.6240850598279195e-11]",0.1843150641063357,RETURN,2.4459337853859693,,,,
,1,,,,0.8735011954373301,0.8735011954374242,1.2828030276122875,1.6711273683768333,1.480421749885919,1852,8,132,"[0.07999999993984415, 1.2017488975633247e-06, 3.636719452904635e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.201748887069698e-06, 3.636719397848154e-11]",0.1843150641063357,RETURN,2.432072916733553,,,,
,1,,,,0.8779747498600119,0.8779747498602056,1.2541888920545325,1.696305056579835,1.482093138029064,1853,8,133,"[0.07999999994694004, 1.0660979704205757e-06, 3.5005768125375006e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.0660979796739412e-06, 3.500576911674713e-11]",0.1843150641063357,RETURN,2.418228056788228,,,,
,1,,,,0.8818109294476248,0.8818109294478146,1.228774756494818,1.718757225707041,1.4837645182247083,1854,8,134,"[0.07999999995431308, 9.230723655606873e-07, 3.259823839427355e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 9.230723776454397e-07, 3.2598240079506624e-11]",0.1843150641063357,RETURN,2.404399205030748,,,,
,1,,,,0.8850773243517535,0.8850773243518867,1.2065606209334272,1.7384491384292622,1.4854358909467558,1855,8,135,"[0.07999999996159671, 7.803105232704515e-07, 2.951278738849198e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 7.803105290804524e-07, 2.9512788046748284e-11]",0.1843150641063357,RETURN,2.3905863609600804,,,,
,1,,,,0.8878291457845345,0.887829145784471,1.187546485370639,1.7553522041113216,1.4871072566470969,1856,8,136,"[0.07999999996852292, 6.434543390155897e-07, 2.604914514437863e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 6.43454313831171e-07, 2.6049145479545288e-11]",0.1843150641063357,RETURN,2.37678952409573,,,,
,1,,,,0.8901112126470687,0.8901112126470981,1.1717323498067165,1.7694431888816153,1.4887786157554403,1857,8,137,"[0.07999999997490712, 5.16442589120822e-07, 2.244387845866477e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 5.164425829207175e-07, 2.244387835304007e-11]",0.1843150641063357,RETURN,2.3630086939794364,,,,
,1,,,,0.8919595034493291,0.8919595034494311,1.1591182142419014,1.7807035962894575,1.4904499686793242,1858,8,138,"[0.07999999998063528, 4.01796190682015e-07, 1.887830663294072e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 4.0179619986702164e-07, 1.887830690383563e-11]",0.1843150641063357,RETURN,2.3492438701762914,,,,
,1,,,,0.8934023595633813,0.8934023595633759,1.1497040786764081,1.7891191892796923,1.4921213158043058,1859,8,139,"[0.07999999998564862, 3.008860082169325e-07, 1.5484644898888435e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 3.0088600055933057e-07, 1.5484644816377013e-11]",0.1843150641063357,RETURN,2.335495052275336,,,,
,1,,,,0.894461404627401,0.8944614046274408,1.1434899431104242,1.7946796316088802,1.4937926574943217,1860,8,140,"[0.07999999998993279, 2.141770328712937e-07, 1.2353980398127817e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.141770352181993e-07, 1.235398068566429e-11]",0.1843150641063357,RETURN,2.3217622398897046,,,,
,1,,,,0.8951522283118912,0.8951522283119233,1.1404758075441075,1.7973782327395214,1.495463994092189,1861,8,141,"[0.07999999999350567, 1.4144530977809732e-07, 9.543125110730657e-12]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.4144531235160684e-07, 9.543124970812222e-12]",0.1843150641063357,RETURN,2.3080454325716127,,,,
,1,,,,0.8954849389380921,0.8954849389381051,1.1404501348060805,1.797401211477912,1.497135325920274,1862,8,142,"[0.06942314142101343, 8.196602224178821e-08, 7.081326320590078e-12]",RECOVERY_TAKEOVER,0,"[0.0694231390953064, 8.196602152565902e-08, 7.081326410668387e-12]",0.1843150641063357,RETURN,2.2943446299804675,,,,
,1,,,,0.895487557015135,0.8954875570151392,1.1428131315876973,1.7952854741774238,1.4987976568500678,1863,8,143,"[0.05001033456115178, 3.467270859361153e-08, 4.976319395813627e-12]",RECOVERY_TAKEOVER,0,"[0.05001033470034599, 3.467270914825349e-08, 4.976319269850427e-12]",0.1843150641063357,RETURN,2.280670408686759,,,,
,1,,,,0.8952263307641534,0.8952263307641541,1.1468492239425858,1.7916731484378643,1.5004428893286001,1864,8,144,"[0.03364444410240784, -1.711251817688155e-09, 3.2196849913284596e-12]",RECOVERY_TAKEOVER,0,"[0.03364444524049759, -1.7112518069239968e-09, 3.2196849353294255e-12]",0.1843150641063357,RETURN,2.2670158610942996,,,,
,1,,,,0.8947779595915712,0.8947779595915685,1.1519619633274996,1.7870998248405185,1.5020731210873497,1865,8,145,"[0.0201879073988411, -2.8566932485075452e-08, 1.7909282793620042e-12]",RECOVERY_TAKEOVER,0,"[0.02018790692090988, -2.8566931931095496e-08, 1.7909282997580211e-12]",0.1843150641063357,RETURN,2.2533676812327195,,,,
,1,,,,0.8942052361925008,0.8942052361924655,1.1576669119392364,1.7820002357707079,1.5036906170910873,1866,8,146,"[0.009422553942248071, -4.7297458855306716e-08, 6.619703076225049e-13]",RECOVERY_TAKEOVER,0,"[0.009422553703188896, -4.729745839426869e-08, 6.619703158024237e-13]",0.1843150641063357,RETURN,2.239726232634686,,,,
,1,,,,0.893540373322676,0.893540373321773,1.1635818974343521,1.7767167855830532,1.5052976631093933,1867,8,147,"[0.001079290226679301, -5.926615004646821e-08, -1.9995128971836724e-13]",RECOVERY_TAKEOVER,0,"[0.0010792901739478111, -5.926614932150187e-08, -1.999512887077351e-13]",0.1843150641063357,RETURN,2.2260915152133998,,,,
,1,,,,-0.8928988307680924,-0.892898830768261,1.169415710803364,1.7715097522597139,1.506896450288386,1868,8,148,"[-0.005137896531908835, -6.575233548983703e-08, -8.297496909081836e-13]",RECOVERY_TAKEOVER,0,"[-0.005137896630913019, -6.575233868488795e-08, -8.297496804227089e-13]",0.1843150641063357,RETURN,2.2124632597497533,,,,
,1,,,,-0.8922276532945257,-0.8922276532943811,1.174956104264299,1.7665682415178212,1.5084992678374345,1869,8,149,"[-0.009533098871987812, -6.792201931998908e-08, -1.2626654138092856e-12]",RECOVERY_TAKEOVER,0,"[-0.00953309889882803, -6.79220164556682e-08, -1.2626654279437877e-12]",0.1843150641063357,RETURN,2.1988307328367456,,,,
,1,,,,-0.8915863919640359,-0.8915863919640622,1.1800577512548185,1.7620212026251652,1.5101064132847903,1870,8,150,"[-0.012404224648766714, -6.681070457932828e-08, -1.5325093262697112e-12]",RECOVERY_TAKEOVER,0,"[-0.012404224835336208, -6.681070630065733e-08, -1.5325093624674047e-12]",0.1843150641063357,RETURN,2.185194841135894,,,,
,1,,,,-0.8909897789906025,-0.8909897789906014,1.1833113137524272,1.7591229273550604,1.5117163642217832,1871,8,151,"[-0.0799999999968036, -6.331590346651711e-08, -1.6708417028001101e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -6.331590185482128e-08, -1.670841741872875e-12]",0.1843150641063357,RETURN,2.1715579875939492,,,,
