candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,position,recovery_energy_required,sigma_min,velocity,zonotope_G,zonotope_center,zonotope_volume
,1,,,,0.21718256518739917,0.21718256519177767,1.1461788981305612,2.6695173369628655,26.084634622790364,780,3,153,"[0.0800000006112965, 1.107380191627568e-05, -4.2928379879615345e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.1073801942984574e-05, -4.292838029495982e-10]",1.495461956696036,RETURN,"[1.5450912234135843, 0.5499215041937608, 1.0000000000536193]",2.068925184261361,,"[-0.1259200203216478, 5.8584327350908865e-05, 2.2004225370877974e-10]",,,
,1,,,,0.2265556739336382,0.22655567393340365,1.122618262190219,2.6749487465358692,26.086414505535032,781,3,154,"[0.08000000045097039, -3.522252052074136e-06, -3.6167848638958816e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -3.5222519727540202e-06, -3.616784927107375e-10]",1.495461956696036,RETURN,"[1.5215072193582742, 0.54993315061419, 1.0000000000903941]",2.0549969251261557,,"[-0.10992002023145374, 5.7879876940494036e-05, 1.477065564308621e-10]",,,
,1,,,,0.23478275251994324,0.23478275251305655,1.1022553164732318,2.679800362245971,26.088194363371134,782,3,155,"[0.08000000031429012, -1.4182441906661118e-05, -2.9718331562358224e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -1.4182442100718617e-05, -2.9718330574191043e-10]",1.495461956696036,RETURN,"[1.5011232153182692, 0.5499444429407401, 1.0000000001139917]",2.0410846886850993,,"[-0.09392002016859571, 5.504338855916181e-05, 8.826989330614565e-11]",,,
,1,,,,0.24187543434667377,0.24187543433349223,1.0850897280623417,2.68400276904649,26.08997421558004,783,3,156,"[0.08000000020057524, -2.1503684722856848e-05, -2.37569555592782e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.150368527509272e-05, -2.3756954736775526e-10]",1.495461956696036,RETURN,"[1.4839392112885617, 0.5499550215447575, 1.0000000001268943]",2.027188458575686,,"[-0.07792002012848066, 5.074265161459044e-05, 4.075598218758925e-11]",,,
,1,,,,0.24784391267452,0.2478439126574078,1.071121193744321,2.6874978599723494,26.091754059826133,784,3,157,"[0.08000000010840297, -2.6061257017887428e-05, -1.8395264792978676e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.606125781312585e-05, -1.8395264478332507e-10]",1.495461956696036,RETURN,"[1.4699552072650337, 0.54996464884994, 1.0000000001313665]",2.0133082392654513,,"[-0.06192002010680007, 4.5530400211012957e-05, 3.965452601631897e-12]",,,
,1,,,,0.25269676553214526,0.25269676552082676,1.0603494505168,2.690238624028822,26.09353389428738,785,3,158,"[0.08000000003585944, -2.839141023538139e-05, -1.3691810689724153e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.8391410523909144e-05, -1.3691810185623154e-10]",1.495461956696036,RETURN,"[1.4591712032443909, 0.5499731871017776, 1.0000000001294214]",1.9994440340406905,,"[-0.04592002009962818, 3.985211816393668e-05, -2.341816877781641e-11]",,,
,1,,,,0.2564407794278008,0.25644077942959537,1.0527742852775084,2.692188967264322,26.09531371762002,786,3,159,"[0.07999999998074286, -2.898006720702779e-05, -9.663592622687062e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.8980066417716444e-05, -9.663592842601432e-11]",1.495461956696036,RETURN,"[1.45158719922408, 0.5499805779240662, 1.000000000122805]",1.9855958451567275,,"[-0.029920020103479605, 3.4056104722531123e-05, -4.274535402319054e-11]",,,
,1,,,,0.25908077909525007,0.2590807790886465,1.0483955430164993,2.6933235721180067,26.09709352891175,787,3,160,"[0.07999999994072696, -2.82564706776821e-05, -6.296160379039569e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.8256470613996498e-05, -6.296160121044281e-11]",1.495461956696036,RETURN,"[1.4472031952021986, 0.5499868240155971, 1.0000000001129967]",1.9717636739919182,,"[-0.013920020115334213, 2.8404810586994703e-05, -5.533767478126968e-11]",,,
,1,,,,0.2605852196399609,0.2605852196293945,1.0470590054976634,2.693668130226384,26.098873327628464,788,3,161,"[0.07228483295926925, -2.6590750418812628e-05, -3.552397839573148e-11]",RECOVERY_TAKEOVER,0,"[0.07228483259677887, -2.659075107658282e-05, -3.552397959127873e-11]",1.495461956696036,RETURN,"[1.4458648878383171, 0.5499919731627061, 1.0000000001012186]",1.9579475211981634,,"[0.0005369464765196397, 2.308666050323218e-05, -6.244247046041598e-11]",,,
,1,,,,0.2609645123133605,0.2609645123078396,1.0482329209868364,2.693357216406597,26.100646573294192,789,3,162,"[0.05338338709455538, -2.4294487410574342e-05, -1.3799130421283314e-11]",RECOVERY_TAKEOVER,0,"[0.05338338762521744, -2.4294487957376987e-05, -1.379913024124324e-11]",1.495461956696036,RETURN,"[1.447039944875512, 0.5499961046050585, 1.0000000000884541]",1.9441551020096737,,"[0.011213623895430716, 1.822776302111731e-05, -6.520229654467263e-11]",,,
,1,,,,0.26043745177447636,0.2604374518039362,1.0512176273502698,2.6925758120796583,26.10240328009243,790,3,163,"[0.03726098167088498, -2.1623473288064304e-05, 2.8290822553963615e-12]",RECOVERY_TAKEOVER,0,"[0.037260983139276505, -2.162347300327383e-05, 2.8290822375737212e-12]",1.495461956696036,RETURN,"[1.4500278892880158, 0.549999317688197, 1.0000000000754703]",1.930394985391626,,"[0.018665820229607714, 1.390306836350445e-05, -6.463648009359336e-11]",,,
,1,,,,0.25920292252805865,0.2592029224960545,1.0554229588583726,2.691482121051453,26.104145313426464,791,3,164,"[0.02383996239053335, -1.8781983905848785e-05, 1.5020775452271655e-11]",RECOVERY_TAKEOVER,0,"[0.023839961737394333, -1.878198418125976e-05, 1.5020776289453863e-11]",1.495461956696036,RETURN,"[1.454237852581748, 0.5500017226621915, 1.0000000000628435]",1.916640331824647,,"[0.023433812707714385, 1.0146671582334693e-05, -6.163232500313902e-11]",,,
,1,,,,0.25731730031267647,0.2573173003096556,1.0603633705820996,2.690206179989473,26.105874733746973,792,3,165,"[0.012954809627451769, -1.5928002406718688e-05, 2.344174682930242e-11]",RECOVERY_TAKEOVER,0,"[0.012954809702932835, -1.5928002540022135e-05, 2.344174680757316e-11]",1.495461956696036,RETURN,"[1.4591837113158401, 0.5500034334364599, 1.0000000000509859]",1.9028916634366149,,"[0.02602477463320474, 6.961071100990956e-06, -5.694397563727854e-11]",,,
,1,,,,0.25388126983127574,0.253881269793252,1.0656501517509192,2.6888508740357557,26.107593657953903,793,3,166,"[0.004381604197673241, -1.3178936001197205e-05, 2.8735683709304265e-11]",RECOVERY_TAKEOVER,0,"[0.00438160402700305, -1.3178935660107527e-05, 2.8735683971214954e-11]",1.495461956696036,RETURN,"[1.4644762983264346, 0.55000456207196, 1.0000000000401716]",1.8891491274428975,,"[0.02690109547273939, 4.325283900751514e-06, -5.1196838895417687e-11]",,,
,1,,,,-0.2597495767489789,-0.2597495769612152,1.0709817945520737,2.6874944098913316,26.10930414674269,794,3,167,"[-0.0021378319882696976, -1.0617469421031384e-05, 3.150393066436287e-11]",RECOVERY_TAKEOVER,0,"[-0.0021378318779170513, -1.061746934283292e-05, 3.150393140805008e-11]",1.495461956696036,RETURN,"[1.469813760781217, 0.5500052147793517, 1.0000000000305624]",1.8754125877197174,,"[0.02647352907508545, 2.2017900165452373e-06, -4.489605276254511e-11]",,,
,1,,,,-0.2542601908602426,-0.25426019089193125,1.076133381515601,2.6861935332573665,26.111012396232002,795,3,168,"[-0.006876701486336579, -8.29728537483325e-06, 3.229203240107692e-11]",RECOVERY_TAKEOVER,0,"[-0.0068767014890909195, -8.297285603475757e-06, 3.22920336304211e-11]",1.495461956696036,RETURN,"[1.4749709325665072, 0.5500054891916475, 1.000000000022229]",1.8616774282391608,,"[0.025098188777818137, 5.423329415785873e-07, -3.843764628232973e-11]",,,
,1,,,,-0.2518940292679979,-0.2518940292970027,1.0809456698761164,2.684986988352911,26.11272533242603,796,3,169,"[-0.010108396855452631, -6.248457765655346e-06, 3.1583597351611806e-11]",RECOVERY_TAKEOVER,0,"[-0.010108396410942078, -6.248457793844864e-06, 3.158359684896084e-11]",1.495461956696036,RETURN,"[1.4797884023849617, 0.5500054726890804, 1.0000000000151732]",1.8479379690251332,,"[0.023076509406727612, -7.07358611552482e-07, -3.2120926812007367e-11]",,,
,1,,,,-0.2499733023092454,-0.24997330229625078,1.0853143874733422,2.6838988916303075,26.114441436689035,797,3,170,"[-0.012095515554380327, -4.482387024181223e-06, 2.979610150386322e-11]",RECOVERY_TAKEOVER,0,"[-0.012095515616238117, -4.482386884774314e-06, 2.9796103084844816e-11]",1.495461956696036,RETURN,"[1.4841617939552196, 0.5500052415696176, 1.000000000009345]",1.8341966638512517,,"[0.020657406295851548, -1.6038360163887267e-06, -2.616170651123472e-11]",,,
,1,,,,-0.7238253329822895,-0.7238253381195664,1.087797660773228,2.684241331341349,26.116159475907867,798,3,171,"[-0.08000000005027443, -0.05000299619919467, 2.728141987285374e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.05000299587845802, 2.728142017849322e-11]",1.495461956696036,RETURN,"[1.4866932752133846, 0.5490048608784305, 1.0000000000046583]",1.8204554011141048,,"[0.0046574062857966635, -0.010002203075855323, -2.0705422536663972e-11]",,,
,1,,,,-0.6147959204039088,-0.6147959314940744,1.0870114386291168,2.6870232565029735,26.11798665823853,799,3,172,"[-0.08000000004037158, -0.03500177657223302, 2.4329317784607327e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.03500177711248398, 2.4329318074056694e-11]",1.495461956696036,RETURN,"[1.4860247564697364, 0.5463043847318148, 1.0000000000010036]",1.80659865947365,,"[-0.011342593722277652, -0.017002558390301927, -1.5839558979742506e-11]",,,
,1,,,,-0.500232776936031,-0.50023278917795,1.0829886669859685,2.691711756246444,26.11980010899923,800,3,173,"[-0.08000000003142854, -0.022500802985392056, 2.1171740957378365e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.02250080369412899, 2.1171741443337666e-11]",1.495461956696036,RETURN,"[1.4821562377246522, 0.5424538569940465, 0.9999999999982592]",1.7927629239791962,,"[-0.02734259372856336, -0.021502718987380338, -1.1605210788266833e-11]",,,
,1,,,,-0.3930042860669173,-0.39300429280808213,1.075755777117672,2.697876946967601,26.121601772439416,801,3,174,"[-0.08000000002355337, -0.012350050411713998, 1.798812480618581e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.0123500507324934, 1.798812487852075e-11]",1.495461956696036,RETURN,"[1.4750877189784686, 0.5379063121883362, 0.9999999999962979]",1.7789260091007433,,"[-0.04334259373327404, -0.02397272906972314, -8.00758582702967e-12]",,,
,1,,,,-0.30229817934613357,-0.3022981781030031,1.065331202796759,2.7051860426144367,26.12339363402368,802,3,175,"[-0.0800000000167839, -0.0043444914907237835, 1.4912769855756584e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.00434449128806591, 1.491277067111607e-11]",1.495461956696036,RETURN,"[1.464819200231478, 0.533024876544577, 0.9999999999949946]",1.7650787496800022,,"[-0.05934259373663082, -0.024841627367867894, -5.025031855878353e-12]",,,
,1,,,,-0.2320256122349331,-0.23202561107878253,1.0517259122607672,2.7133953689175123,26.1251776191322,803,3,176,"[-0.08000000001110297, 0.0017534017704380705, 1.2040485104752213e-11]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.0017534018261358142, 1.2040484928532713e-11]",1.495461956696036,RETURN,"[1.4513506814839296, 0.5280916191064121, 0.9999999999942304]",1.751221030374064,,"[-0.07534259373885141, -0.02449094701378028, -2.6169348349279108e-12]",,,
,1,,,,-0.18210118595184283,-0.1821011834215003,1.034944866361375,2.7223411587254667,26.1269590246665,804,3,177,"[-0.08000000000645492, 0.006195706712880276, 9.433315783271088e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.006195706780999899, 9.433316107421152e-12]",1.495461956696036,RETURN,"[1.4346821627360302, 0.5233173438379136, 0.9999999999938957]",1.7373490375442329,,"[-0.09134259374014239, -0.023251805671204225, -7.302716782736933e-13]",,,
,1,,,,-0.1503762305115802,-0.1503762327879847,1.0149887280673024,2.7319297989336424,26.128744833172696,805,3,178,"[-0.08000000000275728, 0.009235184101772292, 7.126719605879669e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.009235183708369732, 7.12671978722601e-12]",1.495461956696036,RETURN,"[1.4148136439879466, 0.5188516863857082, 0.9999999999938921]",1.7234569571104992,,"[-0.10734259374069385, -0.021404768850849767, 6.950722429022405e-13]",,,
,1,,,,-0.13400960612826987,-0.13400959905993423,0.991855446748656,2.742128045351403,26.130533630481466,806,3,179,"[-0.07999999999991068, 0.01111499000548145, 5.134790829912162e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.011114990338683128, 5.134791029870467e-12]",1.495461956696036,RETURN,"[1.3917451252398096, 0.514793032415648, 0.9999999999941338]",1.7095470801136956,,"[-0.123342593740676, -0.019181770849753477, 1.722030408884673e-12]",,,
,1,,,,-0.13016023456291617,-0.1301602297108714,0.9655415427665464,2.7529535847933846,26.132324265801227,807,3,180,"[-0.07999999999780782, 0.012061446774006866, 3.45535384507586e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.012061446905136108, 3.455353841594344e-12]",1.495461956696036,RETURN,"[1.3654766064917183, 0.5111979071811775, 0.9999999999945473]",1.6956211738883369,,"[-0.13934259374023755, -0.016769481494952103, 2.413101177899845e-12]",,,
,1,,,,-0.13625194810624017,-0.13625194282506997,0.9360430449082288,2.7644662060241805,26.134115822319863,808,3,181,"[-0.07999999999633954, 0.012279366911755418, 2.074407714084211e-12]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.012279367074370384, 2.074407702903902e-12]",1.495461956696036,RETURN,"[1.3360080877437441, 0.5080895982204222, 0.9999999999950714]",1.6816805475266117,,"[-0.15534259373950546, -0.014313608112601019, 2.8279827207166873e-12]",,,
,1,,,,-0.15003734102713773,-0.15003733338607592,0.903356105088786,2.776759743498523,26.13590758833657,809,3,182,"[-0.07999999999539935, 0.011949453137219214, 9.694372642150956e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.011949453502893448, 9.69437312543786e-13]",1.495461956696036,RETURN,"[1.303339568995935, 0.5054658656606463, 0.9999999999956564]",1.6677261186518157,,"[-0.17134259373858532, -0.011923717485157175, 3.0218701735597065e-12]",,,
,1,,,,-0.16958870448668398,-0.1695887044083253,0.8674773486760705,2.7899548794227864,26.137699029507292,810,3,183,"[-0.07999999999488767, 0.011227338818573714, 1.1301831855987397e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.011227338574826717, 1.1301831866206147e-13]",1.495461956696036,RETURN,"[1.2674710502483204, 0.5033056689399864, 0.999999999996263]",1.653758478489811,,"[-0.18734259373756285, -0.009678249721442432, 3.0444738372716812e-12]",,,
,1,,,,-0.1932723066178559,-0.19327230516091537,0.8284040285370727,2.804192829000001,26.139489762554597,811,3,184,"[-0.07999999999471355, 0.010243880670032998, -5.252526712920764e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 0.010243880562484264, -5.252526929025447e-13]",1.495461956696036,RETURN,"[1.2284025315009135, 0.5015748966090986, 0.9999999999968613]",1.639777953078142,,"[-0.20334259373650557, -0.007629473587435832, 2.9394233030132658e-12]",,,
,1,,,,-0.19078776489678892,-0.1907877789129154,0.7864683060891305,2.819515642654573,26.14127953068355,812,3,185,"[-0.06328703134456912, 0.009106366413311567, -9.764811113007918e-13]",RECOVERY_TAKEOVER,0,"[-0.06328703463077545, 0.009106365963816643, -9.764811572179899e-13]",1.495461956696036,RETURN,"[1.186468272126721, 0.5002311292198777, 0.9999999999974296]",1.6257846591686351,,"[-0.21600000000541938, -0.005808200304773518, 2.7441270807531073e-12]",,,
,1,,,,0.9397957689240622,0.9397957689240621,0.7432686735702803,2.8355076510037205,26.14305386267491,813,3,186,"[4.9348192199261114e-12, 0.007900351206805257, -1.2713895664421873e-12]",RECOVERY_TAKEOVER,0,"[4.9348190464537645e-12, 0.007900351658463478, -1.2713895691449095e-12]",1.495461956696036,RETURN,"[1.1432682721257357, 0.49922749618305906, 0.999999999997953]",1.6117952669356999,,"[-0.21600000000443242, -0.004228130063412467, 2.4898491674646696e-12]",,,
,1,,,,0.9348493570671164,0.9348493570671162,0.7000698456290424,2.8517933979362495,26.14476772510983,814,3,187,"[4.538508457940793e-12, 0.0066918859057183925, -1.4387596216466736e-12]",RECOVERY_TAKEOVER,0,"[4.538508457940793e-12, 0.0066918861120939255, -1.4387595932349728e-12]",1.495461956696036,RETURN,"[1.10006827212494, 0.4985157078884909, 0.9999999999984222]",1.5978595338849233,,"[-0.21600000000352473, -0.0028897528822687886, 2.202097243135335e-12]",,,
,1,,,,0.9297603026929719,0.929760302692972,0.6568711714156517,2.868411493380355,26.14648039458483,815,3,188,"[4.063549496891028e-12, 0.005529946146685382, -1.5050871777921962e-12]",RECOVERY_TAKEOVER,0,"[4.063549410154854e-12, 0.005529946181923151, -1.505087179019815e-12]",1.495461956696036,RETURN,"[1.0568682721243163, 0.49804835623497085, 0.9999999999988325]",1.5839265914985143,,"[-0.21600000000271202, -0.0017837636529317122, 1.9010798075768953e-12]",,,
,1,,,,0.9245366819779056,0.9245366819779056,0.6136722855309508,2.885397310294875,26.148191914323434,816,3,189,"[3.5494773786837184e-12, 0.004448912879133551, -1.4940011979118389e-12]",RECOVERY_TAKEOVER,0,"[3.5494773353156317e-12, 0.004448913037776947, -1.4940012118061508e-12]",1.495461956696036,RETURN,"[1.013668272123845, 0.4977805817619672, 0.9999999999991829]",1.5699961514267164,,"[-0.21600000000200212, -0.000893981077105002, 1.6022795679945275e-12]",,,
,1,,,,0.9191869035734178,0.9191869035734178,0.570473025465668,2.9027819642249946,26.149902361941653,817,3,190,"[3.027011974410243e-12, 0.0034709917459797915, -1.4260672490682233e-12]",RECOVERY_TAKEOVER,0,"[3.02701201777833e-12, 0.003470991738140583, -1.426067272082554e-12]",1.495461956696036,RETURN,"[0.9704682721235051, 0.4976712053814658, 0.9999999999994748]",1.5560679002520124,,"[-0.2160000000013967, -0.00019978272790904372, 1.317066118180883e-12]",,,
,1,,,,0.9137196070687024,0.9137196070687025,0.5272733611107631,2.920591742453745,26.151611837624678,818,3,191,"[2.5193958030911287e-12, 0.0026084904376068524, -1.3186460525030744e-12]",RECOVERY_TAKEOVER,0,"[2.519395716354955e-12, 0.0026084904093295336, -1.3186460387157317e-12]",1.495461956696036,RETURN,"[0.9272682721232761, 0.4976834186446361, 0.9999999999997118]",1.542141518540123,,"[-0.21600000000089284, 0.00032191535961232677, 1.053336907680268e-12]",,,
,1,,,,0.9081435601354304,0.9081435601354303,0.48407333924826296,2.9388478883497724,26.15332045439923,819,3,192,"[2.042899183152258e-12, 0.0018658998519066317, -1.1864577735596846e-12]",RECOVERY_TAKEOVER,0,"[2.042899269888432e-12, 0.0018658998887985945, -1.1864577246015195e-12]",1.495461956696036,RETURN,"[0.8840682721231384, 0.49778511971359674, 0.9999999999998987]",1.5282166951786207,,"[-0.21600000000048425, 0.0006950953299936531, 8.16045352968331e-13]",,,
,1,,,,0.9024675596311825,0.9024675596311826,0.4408730430334814,2.9575666563828444,26.1550283303568,820,3,193,"[1.608541078113035e-12, 0.0012417468244121505, -1.0412111543098491e-12]",RECOVERY_TAKEOVER,0,"[1.6085410997970784e-12, 0.001241746824234724, -1.0412111711016747e-12]",1.495461956696036,RETURN,"[0.8408682721230738, 0.4979489737160837, 1.000000000000041]",1.5142924938241045,,"[-0.21600000000016253, 0.0009434446948760832, 6.078031221063612e-13]",,,
,1,,,,0.8967003407184791,0.896700340718479,0.39767256477104923,2.9767595641360867,26.156735582647396,821,3,194,"[1.2227552304011624e-12, 0.0007302037110897743, -8.920026228600364e-13]",RECOVERY_TAKEOVER,0,"[1.2227551870330755e-12, 0.0007302036974579096, -8.920026176029161e-13]",1.495461956696036,RETURN,"[0.7976682721230657, 0.4981522667292807, 1.0000000000001448]",1.5003685448962416,,"[-0.21599999999991798, 0.0010894854370940381, 4.29402597534354e-13]",,,
